T	1.00E+11	1.50E+11	1.80E+11	1.90E+11	2.00E+11	2.10E+11	2.20E+11	2.50E+11	3.00E+11
9.20E-01	7.33E-03	-6.59E-03	7.33E-03	7.33E-03	7.33E-03	7.33E-03	7.33E-03	7.33E-03	7.33E-03
9.25E-01	5.72E-03	-7.96E-03	5.72E-03	5.72E-03	5.72E-03	5.72E-03	5.72E-03	5.72E-03	5.72E-03
9.30E-01	3.90E-03	-9.05E-03	3.90E-03	3.90E-03	3.90E-03	3.90E-03	3.90E-03	3.90E-03	3.90E-03
9.35E-01	1.92E-03	-9.77E-03	1.92E-03	1.92E-03	1.92E-03	1.92E-03	1.92E-03	1.92E-03	1.92E-03
9.40E-01	-1.41E-04	-1.01E-02	-1.41E-04	-1.41E-04	-1.41E-04	-1.41E-04	-1.41E-04	-1.41E-04	-1.41E-04
9.45E-01	-2.20E-03	-1.00E-02	-2.20E-03	-2.20E-03	-2.20E-03	-2.20E-03	-2.20E-03	-2.20E-03	-2.20E-03
9.50E-01	-4.16E-03	-9.57E-03	-4.16E-03	-4.16E-03	-4.16E-03	-4.16E-03	-4.16E-03	-4.16E-03	-4.16E-03
9.55E-01	-5.97E-03	-8.73E-03	-5.97E-03	-5.97E-03	-5.97E-03	-5.97E-03	-5.97E-03	-5.97E-03	-5.97E-03
9.60E-01	-7.54E-03	-7.55E-03	-7.54E-03	-7.54E-03	-7.54E-03	-7.54E-03	-7.54E-03	-7.54E-03	-7.54E-03
9.65E-01	-8.80E-03	-6.02E-03	-8.80E-03	-8.80E-03	-8.80E-03	-8.80E-03	-8.80E-03	-8.80E-03	-8.80E-03
9.70E-01	-9.73E-03	-4.27E-03	-9.73E-03	-9.73E-03	-9.73E-03	-9.73E-03	-9.73E-03	-9.73E-03	-9.73E-03
9.75E-01	-1.02E-02	-2.36E-03	-1.02E-02	-1.02E-02	-1.02E-02	-1.02E-02	-1.02E-02	-1.02E-02	-1.02E-02
9.80E-01	-1.04E-02	-3.32E-04	-1.04E-02	-1.04E-02	-1.04E-02	-1.04E-02	-1.04E-02	-1.04E-02	-1.04E-02
9.85E-01	-1.01E-02	1.67E-03	-1.01E-02	-1.01E-02	-1.01E-02	-1.01E-02	-1.01E-02	-1.01E-02	-1.01E-02
9.90E-01	-9.34E-03	3.60E-03	-9.34E-03	-9.34E-03	-9.34E-03	-9.34E-03	-9.34E-03	-9.34E-03	-9.34E-03
9.95E-01	-8.29E-03	5.39E-03	-8.29E-03	-8.29E-03	-8.29E-03	-8.29E-03	-8.29E-03	-8.29E-03	-8.29E-03
1	-6.87E-03	6.97E-03	-6.87E-03	-6.87E-03	-6.87E-03	-6.87E-03	-6.87E-03	-6.87E-03	-6.87E-03
